160,160
160,69
69,160
160,160
160,160
11,160
160,20
20,73
73,73
73,73
73,20
20,11
11,20
20,11
11,20
20,47
47,20
20,73
73,62
62,62
62,11
20,47
47,11
11,20
20,80
80,20
20,20
20,11
11,20
65,38
38,73
73,160
160,38
38,73
73,73
73,73
73,104
11,41
41,11
11,20
20,20
20,73
73,13
13,124
124,11
11,11
11,11
11,11
11,73
73,73
73,11
11,49
49,47
160,160
160,65
65,160
160,104
104,160
160,20
20,87
87,160
11,105
105,105
105,38
38,154
154,160
160,154
154,104
104,154
73,31
31,31
31,11
11,100
100,20
20,20
20,20
20,20
10,170
170,20
20,20
20,20
20,20
20,160
160,20
20,2
73,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
170,170
170,20
20,20
20,20
20,20
20,127
127,20
20,20
73,20
20,20
20,20
20,20
20,20
20,73
73,73
73,47
83,143
143,20
20,38
38,20
20,65
65,82
82,65
65,20
11,11
11,11
11,11
11,11
11,11
11,104
104,11
11,11
210,106
106,105
105,105
105,11
11,50
50,122
122,168
168,11
73,73
73,104
104,20
20,73
73,73
73,20
20,49
49,73
65,38
38,38
38,20
20,20
20,73
73,15
15,73
73,73
20,20
20,20
20,160
160,31
31,31
31,31
31,20
20,20
11,11
11,20
20,20
20,11
11,11
11,11
11,160
160,160
20,76
76,76
76,20
20,20
20,11
11,154
154,11
11,160
168,11
11,160
160,171
171,20
20,171
171,31
31,171
171,171
93,87
87,93
93,132
132,160
160,132
132,46
46,168
168,132
73,73
73,73
73,73
73,73
73,49
49,73
73,73
73,154
20,47
47,141
141,73
73,20
20,73
73,43
43,11
11,20
160,73
73,183
183,73
73,73
73,73
73,20
20,20
20,115
1,1
1,7
7,20
20,20
20,133
133,132
132,160
160,38
160,73
73,36
36,47
47,160
160,20
20,141
141,15
15,20
11,20
20,11
11,73
73,104
104,160
160,117
117,160
160,11
10,126
126,160
160,173
173,20
20,122
122,73
73,31
31,99
11,194
194,194
194,194
194,5
5,194
194,189
189,194
194,154
20,11
11,20
20,20
20,5
5,11
11,76
76,76
76,11
13,168
168,38
38,11
11,11
11,132
132,11
11,13
13,13
82,170
170,11
11,160
160,73
73,170
170,2
2,11
11,46
73,11
11,11
11,11
11,47
47,11
11,106
106,20
20,20
73,73
73,20
20,73
73,73
73,38
38,104
104,11
11,11
160,49
49,73
73,73
73,20
20,11
11,73
73,49
49,73
36,11
11,173
173,90
90,90
90,104
104,173
173,173
173,173
73,73
73,183
183,73
73,11
11,170
170,170
170,170
170,87
38,38
38,50
50,183
183,165
165,104
104,164
164,104
104,11
38,20
20,49
49,73
73,73
73,73
73,160
160,11
11,160
160,88
88,34
34,11
11,11
11,11
11,11
11,73
73,128
39,73
73,47
47,62
62,20
20,20
20,20
20,73
73,47
11,73
73,142
142,73
73,142
142,160
160,20
20,20
20,20
105,105
105,168
168,105
105,105
105,105
105,105
105,105
105,105
73,20
20,160
160,20
20,20
20,20
20,160
160,20
20,132
11,31
31,73
73,170
170,201
201,11
11,11
11,31
31,31
20,38
38,73
73,104
104,20
20,20
20,76
76,76
76,104
123,11
11,11
11,11
11,160
160,20
20,20
20,20
20,20
20,44
44,20
20,20
20,49
49,73
73,73
73,20
20,90
11,11
11,38
38,11
11,11
11,11
11,11
11,38
38,143
11,147
147,46
46,82
82,160
160,20
20,20
20,20
20,20
143,154
154,76
76,47
47,76
76,76
76,10
10,76
76,76
73,139
139,139
139,139
139,139
139,191
191,139
139,20
20,189
11,20
20,11
11,11
11,20
20,11
11,20
20,11
11,81
38,38
38,11
11,38
38,38
38,38
38,11
11,11
11,160
20,20
20,189
189,20
20,20
20,20
20,20
20,20
20,20
11,11
11,79
79,73
73,73
73,11
11,11
11,194
194,11
20,38
38,20
20,104
104,104
104,38
38,38
38,142
142,142
20,11
11,73
73,20
20,73
73,39
39,73
73,73
73,20
73,73
73,73
73,104
104,73
73,20
20,39
39,139
139,73
104,20
20,73
73,154
154,11
11,38
38,73
73,160
160,10
11,11
11,20
20,20
20,20
20,13
13,60
60,160
160,11
133,20
20,11
11,73
73,31
31,65
65,11
11,20
20,13
20,132
132,73
73,20
20,11
11,11
11,49
49,11
11,20
11,122
122,11
11,11
11,11
11,11
11,73
73,11
11,11
11,73
73,49
49,73
73,11
11,73
73,11
11,73
73,73
11,11
11,38
38,73
73,40
40,51
51,11
11,11
11,11
104,20
20,73
73,160
160,20
20,47
47,13
13,73
73,132
183,76
76,73
73,73
73,48
48,20
20,39
39,11
11,47
65,73
73,20
20,20
20,38
38,11
11,127
127,127
127,73
11,11
11,20
20,11
11,170
170,93
93,20
20,160
160,20
160,170
170,11
11,20
20,20
20,20
20,20
20,160
160,104
160,49
49,122
122,11
11,20
20,51
51,51
51,51
51,105
73,160
160,73
73,92
92,92
92,73
73,73
73,160
160,160
170,183
183,73
73,38
38,87
87,147
147,20
20,170
170,154
73,160
160,11
11,160
160,104
104,137
137,137
137,137
137,160
11,20
20,188
188,41
41,160
160,39
39,41
41,73
73,41
11,11
11,31
31,31
31,11
11,11
11,11
11,11
11,11
20,62
62,20
20,92
92,92
92,1
1,183
183,143
143,20
11,11
11,170
170,191
191,11
11,11
11,160
160,11
11,160
31,104
104,1
1,38
38,49
49,11
11,11
11,20
20,20
11,11
11,11
11,11
11,142
142,160
160,142
142,76
76,160
73,127
127,73
73,11
11,73
73,160
160,0
0,20
20,20
104,11
11,11
11,11
11,11
11,141
141,38
38,11
11,10
72,11
11,11
11,158
158,11
11,76
76,73
73,20
20,20
20,71
71,92
92,170
170,20
20,132
132,132
132,31
31,11
11,11
11,168
168,168
168,168
168,20
20,73
73,73
73,20
139,13
13,192
192,73
73,104
104,182
182,13
13,20
20,141
11,43
43,11
11,20
20,11
11,160
160,126
126,160
160,11
11,73
73,11
11,20
20,73
73,104
104,90
90,73
73,11
20,129
129,160
160,23
23,73
73,73
73,73
73,73
73,73
104,11
11,73
73,20
20,11
11,11
11,11
11,11
11,20
160,47
47,31
31,31
31,31
31,31
31,31
31,73
73,31
154,158
158,20
20,20
20,11
11,38
38,20
20,69
69,20
182,44
44,44
44,73
73,73
73,127
127,104
104,31
31,104
82,73
73,154
154,73
73,11
11,47
47,143
143,20
20,154
11,20
20,11
11,104
104,11
11,11
11,11
11,73
73,39
10,11
11,20
20,73
73,73
73,49
49,20
20,20
20,11
11,11
11,20
20,20
20,20
20,141
141,160
160,31
31,20
11,115
115,34
34,20
20,11
11,11
11,20
20,20
20,11
104,11
11,73
73,44
44,73
73,192
192,139
139,189
189,11
104,20
20,133
133,41
41,73
73,41
41,11
11,73
73,73
11,11
11,20
20,20
20,41
41,11
11,11
11,11
11,210
47,11
11,93
93,17
17,160
160,5
5,20
20,141
141,20
11,11
11,170
170,81
81,145
145,81
81,138
138,138
138,11
11,11
11,73
73,11
11,11
11,11
11,11
11,11
11,160
15,15
15,20
20,160
160,20
20,20
20,160
160,115
115,20
20,38
38,20
20,20
20,20
20,38
38,20
20,20
20,20
11,73
73,20
20,47
47,20
20,20
20,72
72,115
115,31
20,20
20,73
73,73
73,139
139,192
192,11
11,11
11,11
73,11
11,73
73,15
15,20
20,20
20,104
104,104
104,104
170,120
120,170
170,93
93,160
160,93
93,11
11,160
160,73
11,11
11,160
160,11
11,20
20,50
50,31
31,31
31,11
13,73
73,127
127,115
115,20
20,20
20,20
20,20
20,20
73,20
20,160
160,73
73,160
160,73
73,73
73,11
11,73
160,44
44,15
15,73
73,11
11,73
73,144
144,122
122,160
160,160
160,160
160,73
73,160
160,38
38,104
104,160
160,44
11,11
11,11
11,11
11,104
104,11
11,73
73,11
11,11
46,160
160,11
11,160
160,73
73,183
183,104
104,73
73,20
11,11
11,11
11,11
11,11
11,11
11,73
73,11
11,73
35,1
1,160
160,160
160,11
11,20
20,20
20,74
74,74
47,11
11,11
11,20
20,11
11,20
20,20
20,20
20,73
160,135
135,189
189,160
160,189
189,47
47,20
20,20
20,135
106,11
11,11
11,31
31,22
22,11
11,20
20,170
170,170
11,72
72,73
73,20
20,20
20,106
106,20
20,20
20,11
50,11
11,11
11,41
41,41
41,41
41,41
41,104
104,41
73,73
73,20
20,20
20,104
104,11
11,73
73,20
20,20
69,11
11,69
69,173
173,160
160,69
69,20
20,20
20,20
20,82
82,160
160,38
38,20
20,137
137,160
160,11
11,20
20,160
160,20
20,160
160,73
73,37
37,6
6,20
20,20
208,171
171,171
171,125
125,125
125,20
20,20
20,77
77,15
73,20
20,20
20,73
73,141
141,160
160,20
20,47
47,73
11,20
20,20
20,20
20,73
73,20
20,20
20,20
20,20
170,170
170,82
82,73
73,132
132,15
15,73
73,20
20,73
170,11
11,154
154,73
73,73
73,183
183,170
170,11
11,73
20,73
73,73
73,73
73,20
20,73
73,73
73,20
20,38
11,73
73,160
160,170
170,170
170,170
170,160
160,170
170,73
65,20
20,15
15,20
20,11
11,62
62,20
20,20
20,20
77,133
133,11
11,76
76,151
151,171
171,76
76,37
37,62
73,137
137,19
19,137
137,46
46,170
170,19
19,137
137,20
11,11
11,11
11,73
73,73
73,189
189,73
73,20
20,11
20,160
160,173
173,10
10,160
160,10
10,19
19,122
122,160
197,183
183,11
11,73
73,160
160,20
20,20
20,20
20,47
11,158
158,11
11,170
170,160
160,20
20,20
20,20
20,20
38,38
38,173
173,11
11,38
38,11
11,11
11,115
115,20
11,11
11,104
104,20
20,47
47,20
20,20
20,73
73,20
73,209
209,31
31,31
31,183
183,11
11,31
31,122
122,76
11,160
160,69
69,20
20,20
20,20
20,11
11,35
35,20
11,20
20,11
11,15
15,181
181,73
73,11
11,20
20,160
141,73
73,38
38,20
20,20
20,20
20,20
20,142
142,20
20,13
13,73
73,160
160,20
20,20
20,38
38,73
73,20
20,73
73,105
105,20
20,20
20,20
20,20
20,20
20,160
11,20
20,69
69,69
69,170
170,69
69,73
73,49
49,49
50,11
11,11
11,11
11,11
11,18
18,11
11,73
73,11
11,82
82,10
10,115
115,160
160,11
11,11
11,170
170,46
20,208
208,67
67,73
73,98
98,20
20,20
20,47
47,47
11,73
73,20
20,73
73,20
20,73
73,20
20,20
20,20
11,73
73,11
11,31
31,11
11,11
11,11
11,11
11,11
20,38
38,208
208,73
73,11
11,73
73,11
11,31
31,31
11,20
20,73
73,104
104,160
160,20
20,208
208,11
11,20
1,160
160,109
109,86
86,7
7,20
20,20
20,20
20,73
183,31
31,170
170,166
166,170
170,31
31,160
160,87
87,10
11,49
49,11
11,115
115,160
160,11
11,44
44,11
11,73
10,11
11,28
28,11
11,38
38,160
160,106
106,11
11,11
62,73
73,73
73,73
73,38
38,20
20,20
20,11
11,38
20,20
20,20
20,92
92,11
11,0
0,20
20,92
92,20
126,49
49,73
73,73
73,73
73,73
73,73
73,160
160,13
20,20
20,11
11,11
11,20
20,11
11,31
31,62
62,11
11,160
160,11
11,11
11,11
11,15
15,15
15,11
11,115
73,160
160,101
101,73
73,160
160,20
20,142
142,11
11,62
11,173
173,31
31,65
65,23
23,23
23,20
20,73
73,73
20,73
73,73
73,20
20,20
20,11
11,11
11,20
20,11
11,11
11,47
47,11
11,160
160,73
73,38
38,73
73,204
11,20
20,20
20,11
11,134
134,11
11,160
160,73
73,50
11,11
11,167
167,170
170,170
170,170
170,170
170,104
104,167
11,73
73,160
160,50
50,158
158,76
76,73
73,132
132,11
11,160
160,49
49,38
38,11
11,160
160,11
11,137
137,11
136,73
73,187
187,187
187,187
187,187
187,187
187,187
187,187
73,20
20,20
20,73
73,208
208,73
73,20
20,20
20,73
73,11
11,11
11,11
11,20
20,11
11,11
11,11
11,11
20,20
20,115
115,38
38,38
38,20
20,95
95,20
20,170
73,116
116,73
73,20
20,20
20,44
44,141
141,11
11,139
11,170
170,73
73,160
160,20
20,160
160,105
105,105
105,11
38,73
73,20
20,104
104,118
118,73
73,73
73,73
73,73
20,20
20,20
20,142
142,104
104,104
104,104
104,38
38,20
80,73
73,20
20,206
206,20
20,11
11,20
20,25
25,20
2,20
20,15
15,20
20,15
15,15
15,20
20,20
20,73
20,20
20,90
90,20
20,47
47,20
20,101
101,20
20,49
20,20
20,140
140,20
20,154
154,76
76,154
154,76
76,158
20,160
160,73
73,20
20,20
20,160
160,160
160,73
73,204
73,62
62,20
20,20
20,11
11,20
20,20
20,20
20,11
46,73
73,137
137,41
41,20
20,41
41,41
41,11
11,11
11,11
11,11
11,20
20,11
11,11
11,73
73,141
141,11
73,20
20,20
20,11
11,13
13,20
20,73
73,73
73,11
58,11
11,73
73,20
20,15
15,206
206,11
11,11
11,11
139,104
104,104
104,73
73,20
20,160
160,10
10,10
10,122
141,160
160,11
11,92
92,11
11,104
104,20
20,104
104,104
20,20
20,15
15,15
15,76
76,20
20,11
11,73
73,20
92,73
73,154
154,73
73,20
20,160
160,10
10,10
10,165
20,20
20,73
73,142
142,73
73,73
73,160
160,20
20,122
20,20
20,11
11,160
160,11
11,49
49,160
160,38
38,142
167,20
20,44
44,11
11,170
170,141
141,106
106,31
31,73
73,104
104,20
20,51
51,20
20,160
160,76
76,76
76,51
11,20
20,73
73,73
73,122
122,183
183,74
74,38
38,20
204,20
20,160
160,15
15,11
11,160
160,44
44,160
160,73
20,20
20,20
20,141
141,20
20,20
20,20
20,20
20,20
142,20
20,99
99,20
20,20
20,104
104,18
18,18
18,146
11,154
154,170
170,154
154,31
31,160
160,133
133,143
143,11
160,11
11,38
38,20
20,20
20,11
11,82
82,20
20,25
11,11
11,11
11,11
11,51
51,11
11,11
11,11
11,20
20,20
20,20
20,20
20,160
160,183
183,183
183,183
183,160
160,54
54,13
13,137
137,115
115,73
73,83
83,69
69,11
20,134
134,62
62,134
134,134
134,134
134,134
134,132
132,20
11,11
11,11
11,11
11,11
11,11
11,11
11,11
11,11
10,183
183,183
183,183
183,183
183,160
160,173
173,160
160,160
11,31
31,73
73,128
128,49
49,38
38,20
20,11
11,11
50,154
154,104
104,183
183,11
11,20
20,20
20,20
20,20
11,20
20,11
11,11
11,20
20,20
20,20
20,151
151,132
11,181
181,20
20,11
11,20
20,20
20,20
20,13
13,20
11,31
31,11
11,11
11,11
11,47
47,11
11,105
105,73
11,20
20,112
112,10
10,10
10,20
20,10
10,10
10,10
46,160
160,38
38,20
20,160
160,20
20,62
62,160
160,160
38,20
20,20
20,11
11,20
20,20
20,20
20,73
73,20
11,11
11,11
11,134
134,44
44,11
11,20
20,11
11,73
11,11
11,11
11,183
183,173
173,66
66,160
160,160
160,73
73,73
73,73
73,73
73,73
73,20
20,59
59,160
160,20
216,20
20,20
20,20
20,20
20,20
20,73
73,20
20,73
47,20
20,20
20,73
73,47
47,20
20,11
11,77
77,20
73,114
114,49
49,160
160,73
73,114
114,73
73,125
125,1
160,20
20,20
20,20
20,160
160,160
160,20
20,20
20,20
11,11
11,11
11,11
11,11
11,41
41,11
11,104
104,50
20,73
73,47
47,11
11,7
7,47
47,20
20,73
73,73
20,11
11,39
39,160
160,5
5,20
20,171
171,20
20,20
11,20
20,11
11,11
11,20
20,11
11,11
11,50
50,11
160,133
133,133
133,20
20,133
133,20
20,20
20,20
20,20
11,141
141,20
20,73
73,31
31,31
31,11
11,11
11,20
73,20
20,11
11,11
11,73
73,20
20,20
20,20
20,20
20,49
49,11
11,20
20,11
11,20
20,20
20,11
11,20
2,11
11,160
160,160
160,160
160,11
11,20
20,11
11,104
20,20
20,20
20,160
160,20
20,20
20,20
20,20
20,174
20,9
9,73
73,73
73,11
11,73
73,73
73,11
11,20
51,218
218,11
11,20
20,20
20,15
15,20
20,20
20,20
50,210
210,73
73,20
20,20
20,20
20,20
20,20
20,20
11,31
31,73
73,47
47,20
20,73
73,11
11,20
20,20
20,82
82,10
10,20
20,20
20,73
73,160
160,73
73,0
31,6
6,62
62,31
31,31
31,20
20,31
31,106
106,104
20,20
20,11
11,162
162,20
20,20
20,20
20,20
20,20
20,20
20,151
151,73
73,20
20,106
106,67
67,11
11,132
73,147
147,31
31,11
11,160
160,160
160,137
137,46
46,170
11,11
11,210
210,20
20,20
20,20
20,20
20,76
76,20
11,160
160,11
11,11
11,11
11,11
11,11
11,69
69,11
11,11
11,11
11,160
160,104
104,160
160,11
11,1
1,67
20,103
103,20
20,20
20,20
20,20
20,20
20,20
20,20
133,11
11,11
11,11
11,11
11,11
11,11
11,133
133,11
170,170
170,166
166,84
84,31
31,84
84,170
170,170
170,166
15,160
160,15
15,15
15,80
80,210
210,15
15,73
73,11
11,44
44,160
160,204
204,20
20,73
73,160
160,160
160,160
20,160
160,38
38,11
11,20
20,20
20,20
20,20
20,20
20,73
73,73
73,73
73,73
73,160
160,160
160,49
49,11
46,20
20,20
20,20
20,20
20,11
11,73
73,139
139,139
76,11
11,11
11,11
11,154
154,82
82,183
183,93
93,20
160,11
11,167
167,160
160,160
160,20
20,76
76,76
76,160
11,45
45,82
82,170
170,154
154,154
154,31
31,170
170,11
132,72
72,20
20,189
189,170
170,20
20,13
13,160
160,20
104,38
38,104
104,192
192,83
83,73
73,132
132,73
73,20
20,49
49,20
20,20
20,20
20,20
20,20
20,104
104,20
168,20
20,20
20,20
20,20
20,20
20,20
20,73
73,20
20,73
73,31
31,20
20,13
13,73
73,73
73,11
11,11
20,115
115,15
15,104
104,20
20,73
73,20
20,20
20,170
20,20
20,20
20,20
20,73
73,73
73,20
20,20
20,101
11,11
11,73
73,20
20,160
160,73
73,20
20,168
168,73
20,20
20,11
11,41
41,73
73,20
20,73
73,2
2,170
43,11
11,11
11,20
20,38
38,11
11,11
11,11
11,11
73,20
20,20
20,73
73,46
46,146
146,20
20,20
20,11
11,31
31,11
11,20
20,73
73,11
11,39
39,11
11,11
11,11
11,11
11,11
11,170
170,51
51,11
11,20
20,160
46,204
204,104
104,11
11,20
20,20
20,141
141,204
204,159
11,11
11,11
11,11
11,11
11,38
38,20
20,20
20,20
20,20
20,20
20,20
20,20
20,113
113,160
160,20
20,43
47,20
20,20
20,20
20,11
11,73
73,73
73,39
39,92
132,11
11,20
20,20
20,132
132,49
49,11
11,20
20,20
20,104
104,20
20,20
20,105
105,105
105,105
105,20
20,72
11,160
160,10
10,160
160,20
20,118
118,20
20,73
73,20
20,13
13,142
142,160
160,110
110,170
170,160
160,182
182,160
73,11
11,11
11,20
20,11
11,20
20,11
11,11
11,11
20,20
20,20
20,73
73,73
73,104
104,73
73,160
160,139
20,20
20,20
20,101
101,168
168,11
11,20
20,20
20,73
93,11
11,105
105,204
204,160
160,73
73,106
106,160
160,13
11,11
11,20
20,38
38,11
11,20
20,20
20,38
38,20
11,11
11,44
44,20
20,160
160,20
20,23
23,20
20,208
20,31
31,20
20,44
44,1
1,20
20,73
73,20
20,73
104,11
11,11
11,20
20,20
20,20
20,38
38,73
73,20
11,11
11,11
11,73
73,73
73,11
11,106
106,182
182,11
183,160
160,20
20,73
73,11
11,115
115,73
73,38
38,20
106,106
106,106
106,20
20,20
20,20
20,20
20,73
73,11
94,181
181,1
1,94
94,0
0,67
67,181
181,181
181,118
160,20
20,20
20,160
160,151
151,76
76,20
20,73
73,20
73,140
140,11
11,194
194,194
194,20
20,20
20,11
11,47
20,11
11,73
73,73
73,41
41,41
41,11
11,2
2,11
160,73
73,73
73,20
20,160
160,160
160,160
160,160
160,160
11,11
11,139
139,167
167,11
11,11
11,11
11,69
69,69
11,183
183,181
181,167
167,20
20,160
160,160
160,11
11,142
11,76
76,46
46,76
76,73
73,11
11,50
50,160
160,160
20,11
11,191
191,11
11,160
160,177
177,168
168,11
11,167
20,20
20,73
73,160
160,20
20,49
49,73
73,73
73,62
160,38
38,160
160,160
160,20
20,38
38,38
38,38
38,20
33,73
73,170
170,5
5,31
31,20
20,20
20,73
73,11
23,115
115,38
38,20
20,173
173,20
20,20
20,20
20,20
183,104
104,20
20,160
160,132
132,141
141,183
183,160
160,20
50,11
11,170
170,46
46,20
20,20
20,20
20,20
20,168
11,20
20,15
15,44
44,104
104,11
11,49
49,11
11,11
11,11
11,11
11,20
20,20
20,20
20,170
170,20
20,46
11,11
11,11
11,11
11,104
104,11
11,104
104,160
160,31
11,46
46,11
11,11
11,69
69,132
132,33
33,11
11,160
11,11
11,11
11,170
170,170
170,87
87,46
46,46
46,10
11,20
20,20
20,20
20,11
11,11
11,20
20,20
20,20
20,141
141,145
145,142
142,11
11,20
20,160
160,132
132,122
73,168
168,160
160,20
20,38
38,132
132,31
31,126
126,70
11,11
11,20
20,11
11,20
20,20
20,20
20,20
20,11
11,20
20,73
73,11
11,73
73,189
189,11
11,44
44,11
160,20
20,182
182,20
20,38
38,73
73,20
20,182
182,182
160,132
132,20
20,154
154,143
143,143
143,73
73,66
66,47
11,18
18,160
160,122
122,160
160,160
160,160
160,46
46,170
20,20
20,20
20,20
20,20
20,20
20,168
168,20
20,39
136,160
160,160
160,154
154,122
122,160
160,20
20,154
154,11
11,73
73,11
11,11
11,104
104,160
160,160
160,160
160,160
106,65
65,11
11,183
183,20
20,20
20,160
160,20
20,20
11,11
11,183
183,20
20,170
170,122
122,11
11,11
11,11
47,11
11,11
11,20
20,11
11,31
31,11
11,160
160,20
118,76
76,104
104,73
73,160
160,104
104,106
106,104
104,49
104,20
20,11
11,20
20,20
20,20
20,192
192,38
38,20
73,73
73,169
169,20
20,104
104,160
160,11
11,189
189,193
20,147
147,20
20,20
20,170
170,116
116,20
20,46
46,20
182,20
20,20
20,73
73,160
160,17
17,20
20,20
20,20
11,33
33,183
183,160
160,20
20,11
11,11
11,160
160,160
73,38
38,38
38,73
73,15
15,49
49,20
20,73
73,160
46,10
10,2
2,93
93,183
183,46
46,10
10,46
46,10
51,11
11,189
189,188
188,192
192,62
62,31
31,31
31,31
73,20
20,20
20,41
41,41
41,11
11,20
20,20
20,20
20,20
20,73
73,44
44,11
11,73
73,20
20,38
38,20
73,73
73,73
73,57
57,73
73,160
160,20
20,38
38,11
11,73
73,81
81,73
73,11
11,168
168,160
160,154
154,69
76,160
160,160
160,50
50,11
11,160
160,45
45,154
154,154
20,38
38,38
38,20
20,38
38,38
38,20
20,20
20,20
11,40
40,49
49,73
73,11
11,49
49,11
11,49
49,50
20,47
47,73
73,39
39,73
73,73
73,20
20,189
189,115
20,168
168,20
20,151
151,11
11,47
47,73
73,2
2,74
73,11
11,104
104,104
104,72
72,47
47,160
160,20
20,73
50,11
11,45
45,158
158,154
154,151
151,183
183,11
11,11
105,20
20,13
13,160
160,118
118,160
160,160
160,105
105,105
20,20
20,38
38,73
73,20
20,82
82,20
20,160
160,73
11,160
160,158
158,11
11,154
154,11
11,167
167,143
143,160
20,73
73,20
20,20
20,44
44,73
73,47
47,73
73,11
160,106
106,106
106,106
106,106
106,183
183,183
183,160
160,92
50,160
160,29
29,38
38,38
38,20
20,160
160,20
20,38
11,31
31,20
20,31
31,20
20,20
20,31
31,20
20,76
20,20
20,76
76,154
154,20
20,20
20,20
20,73
73,73
73,20
20,20
20,20
20,20
20,20
20,20
20,73
73,20
20,15
15,160
160,11
11,122
122,128
128,11
11,101
101,11
11,105
105,76
76,11
11,11
11,50
50,20
20,11
11,11
90,125
125,31
31,31
31,20
20,90
90,20
20,20
20,38
160,20
20,38
38,20
20,183
183,20
20,20
20,11
11,20
160,20
20,73
73,147
147,160
160,204
204,160
160,160
160,211
115,73
73,23
23,20
20,20
20,20
20,20
20,20
20,20
73,104
104,73
73,73
73,20
20,38
38,38
38,38
38,20
11,11
11,49
49,51
51,20
20,20
20,20
20,76
76,73
20,20
20,18
18,73
73,1
1,20
20,73
73,20
20,11
46,20
20,38
38,168
168,73
73,20
20,11
11,160
160,20
132,104
104,160
160,20
20,127
127,11
11,1
1,11
11,11
158,15
15,20
20,20
20,73
73,20
20,20
20,20
20,73
183,170
170,11
11,160
160,170
170,38
38,38
38,160
160,11
11,11
11,73
73,73
73,160
160,73
73,50
50,47
47,40
20,20
20,20
20,20
20,160
160,73
73,122
122,122
122,20
69,73
73,31
31,20
20,31
31,132
132,73
73,20
20,11
73,73
73,73
73,73
73,20
20,155
155,38
38,20
20,73
170,73
73,160
160,73
73,73
73,11
11,164
164,11
11,11
142,49
49,44
44,20
20,104
104,20
20,20
20,20
20,20
11,11
11,11
11,104
104,11
11,104
104,170
170,88
88,84
11,82
82,11
11,36
36,11
11,31
31,31
31,160
160,31
20,15
15,20
20,50
50,49
49,168
168,9
9,139
139,187
126,73
73,170
170,20
20,20
20,49
49,11
11,73
73,11
11,11
11,11
11,11
11,38
38,50
50,11
11,73
73,11
11,11
11,11
11,11
11,20
20,20
20,104
104,20
20,11
160,160
160,2
2,151
151,73
73,73
73,151
151,151
151,11
20,73
73,31
31,33
33,160
160,11
11,160
160,31
31,160
93,170
170,20
20,20
20,20
20,115
115,35
35,20
20,11
73,160
160,11
11,20
20,73
73,104
104,49
49,73
73,73
20,20
20,20
20,11
11,31
31,90
90,13
13,105
105,15
160,11
11,76
76,11
11,20
20,141
141,10
10,10
10,20
142,13
13,104
104,104
104,11
11,38
38,73
73,20
20,84
115,73
73,65
65,20
20,73
73,1
1,10
10,10
10,10
11,11
11,20
20,20
20,11
11,20
20,11
11,215
215,11
73,46
46,11
11,137
137,160
160,76
76,86
86,160
160,11
20,117
117,92
92,151
151,20
20,20
20,20
20,143
143,143
11,11
11,11
11,73
73,73
73,38
38,20
20,20
20,11
20,133
133,132
132,160
160,105
105,20
20,83
83,73
73,31
20,160
160,88
88,15
15,20
